#{"t_start": 1748047105.944919, "env_id": "None"}
r,l,t
-3820150.900244,150,46653.692107
-7046463.377275,150,46678.055013
-8891912.411862,150,46688.795212
-10412130.7609,150,46703.405637
-11114738.248903,150,46713.927856
-10125844.27417,150,46729.656524
-9200251.086964,150,46746.82631
-5949227.196022,150,46757.971613
-8083311.844959,150,46778.078062
-3766742.078441,150,46789.95103
-10995055.053639,150,46802.494324
-12185466.626139,150,46814.466765
-10923231.066865,150,46842.789926
-8892883.269058,150,46855.93808
-6893553.120828,150,46869.670966
-6792467.635359,150,46883.973922
-12008443.921452,150,46903.448645
-12857377.839463,150,46915.07773
-6298881.128966,150,46939.568172
-6362738.933732,150,46959.552394
-9054133.191567,150,46973.395856
-6439373.390518,150,46988.705854
-12065895.455585,150,47003.475415
-7551457.325215,150,47018.47413
-8280978.068263,150,47030.595224
-6606588.320716,150,47042.206302
-10368056.265332,150,47052.847113
-13205602.333431,150,47075.388159
-4411275.23467,150,47090.968016
-3021454.8415,150,47109.178734
-6656067.19556,150,47122.023811
-11043771.418051,150,47134.32801
-8651098.788042,150,47152.958109
-11077222.642812,150,47170.774189
-9074471.599273,150,47185.614004
-4314531.147439,150,47202.567884
-7070016.766266,150,47217.554261
-8378077.105726,150,47233.621119
-9275483.600228,150,47247.001661
-6380167.909711,150,47261.611677
-5591531.557705,150,47282.382751
-7736484.215297,150,47296.517212
-7988133.029181,150,47310.032136
-5176010.685263,150,47326.404617
-8000192.228585,150,47345.09382
-9777352.20594,150,47366.00814
-5768877.799266,150,47398.461998
-8210303.917523,150,47410.65963
-9461967.548448,150,47442.92626
-6998805.108982,150,47465.165313
-6674993.394582,150,47476.091036
-5053976.097417,150,47491.060318
-8878789.622098,150,47501.803752
-10447464.756762,150,47515.922099
-6128237.380275,150,47527.440496
-4288128.755953,150,47540.660436
-8649465.083899,150,47556.626304
-6412895.913716,150,47583.476068
-10776292.265797,150,47600.502996
-5537916.163681,150,47617.875754
-6226454.427779,150,47630.321721
-4101734.12667,150,47648.190644
-10701482.823119,150,47657.636842
-11757076.203443,150,47670.017096
-7250048.696322,150,47703.099237
-6379912.150697,150,47715.823309
-12209676.163799,150,47731.249653
-7356676.342061,150,47744.948626
-2037273.039285,150,47757.499681
-10085539.312998,150,47771.437941
-8236442.782638,150,47785.121872
-9413941.982221,150,47798.819638
-8651973.881415,150,47816.617788
-5818760.614972,150,47828.337131
-3972590.584885,150,47845.377143
-9199635.15666,150,47868.657114
-7681859.820698,150,47893.824469
-5492228.950766,150,47911.332908
-5864525.213467,150,47922.154772
-6415877.015283,150,47934.588669
-11367046.525854,150,47966.736223
-5199766.687679,150,47982.145396
-10287616.069917,150,48005.905778
-10397492.657433,150,48017.943258
-6075276.96176,150,48031.763937
-7769014.412406,150,48043.194189
-6517590.946188,150,48071.001763
-9980047.260187,150,48086.541513
-8142809.48743,150,48097.354105
-5760458.850262,150,48114.194578
-12209227.055836,150,48125.848692
-9231719.308181,150,48137.910726
-12359803.356448,150,48152.06314
-11510044.721429,150,48163.858184
-11157663.518768,150,48174.999849
-7737086.071958,150,48194.133526
-4648917.017324,150,48211.462334
-6143007.674952,150,48223.711426
-5721357.58348,150,48245.397749
-3295266.649165,150,48256.195733
-4698385.390388,150,48282.560591
-8903360.889659,150,48294.576408
-9731137.795595,150,48306.753129
-4626042.106812,150,48323.31767
-10127484.340954,150,48336.422444
-4908429.3189,150,48362.234213
-12537543.440312,150,48386.230354
-8647441.261861,150,48403.41704
-12632247.28844,150,48424.782142
-6727932.432793,150,48440.944283
-10876918.520801,150,48451.326425
-9246508.044034,150,48463.459558
-7687611.629664,150,48486.028694
-7220239.401531,150,48497.101099
-8628395.781779,150,48511.470217
-5489641.903018,150,48525.322037
-12429131.92083,150,48539.299264
-4746725.876191,150,48557.514457
-2967658.604625,150,48570.710136
-5310001.638829,150,48585.151957
-4733565.461001,150,48601.139158
-6757011.977738,150,48616.806746
-7142755.182959,150,48638.927077
