#{"t_start": 1748197355.2493582, "env_id": "None"}
r,l,t
-6634346.821565,150,4357.161036
-6522799.403589,150,4372.324766
-8518786.045717,150,4380.444113
-11058896.838712,150,4385.026693
-4263742.741428,150,4397.237776
-8229674.478867,150,4402.070457
-9521727.310861,150,4408.317635
-6995897.0302,150,4414.877019
-10162180.846809,150,4421.08736
-10728729.491489,150,4432.120363
-8757113.389936,150,4438.942664
-5856544.387025,150,4444.016066
-8180930.3674,150,4452.140809
-8800921.366879,150,4457.33873
-11999238.030289,150,4463.896635
-6291454.535859,150,4474.132115
-7904902.881707,150,4491.234534
-11044966.054144,150,4495.926569
-8954961.683884,150,4507.71506
-10803745.08355,150,4513.641747
-10223915.607889,150,4521.523408
-10793067.841248,150,4528.831728
-7990368.665899,150,4543.741653
-9129931.230207,150,4556.345419
-12114083.740857,150,4563.137149
-2764808.402966,150,4573.594239
-7842194.084693,150,4579.204907
-2089353.822598,150,4593.072087
-6696321.416883,150,4598.031893
-10688396.573369,150,4612.465651
-9255810.072895,150,4619.368979
-12251678.122154,150,4627.507836
-8364987.221955,150,4644.942841
-5703368.255135,150,4649.998715
-3161000.825581,150,4658.422263
-6121493.542973,150,4663.376878
-11029370.298099,150,4672.910399
-2167026.484012,150,4682.567179
-8773991.216907,150,4702.680425
-6835328.847682,150,4710.722664
-7091444.571994,150,4716.360385
-9043314.004774,150,4727.007491
-10511785.583777,150,4739.441969
-10780156.814692,150,4755.428606
-8572984.52129,150,4762.883083
-11007116.569672,150,4768.995732
-9946567.78262,150,4774.686647
-11613344.763697,150,4782.897678
-6439516.4624,150,4793.310548
-9778777.460636,150,4797.790133
-7678951.148912,150,4809.222009
-8873889.036382,150,4813.606351
-11423026.749788,150,4824.667796
-11192338.237617,150,4831.021814
-10005901.977294,150,4837.156482
-12675148.811742,150,4850.345723
-11082530.580397,150,4859.268319
-8477521.69562,150,4869.545217
-8100305.190629,150,4881.968755
-5887012.282815,150,4891.510542
-10129718.260829,150,4897.709236
-5195455.508018,150,4904.540094
-9657668.807919,150,4910.940486
-7762236.94027,150,4923.824242
-11432122.248586,150,4936.443462
-9962619.550118,150,4945.063211
-3665578.769253,150,4951.84079
-12541428.269661,150,4959.432589
-3030333.306231,150,4968.65582
-5679048.752539,150,4975.673901
-7732339.804245,150,4995.457281
-7756144.923619,150,5000.718897
-5953663.842548,150,5013.845011
-4971344.886686,150,5021.16734
-13083624.943174,150,5026.297763
-9311268.292425,150,5038.713414
-8781518.087895,150,5045.002115
-7741419.061073,150,5054.976482
-8192731.385868,150,5060.856457
-10733974.179157,150,5080.864433
-7754518.640205,150,5085.932032
-9318048.959768,150,5092.865723
-5915613.497393,150,5097.633609
-8036908.636911,150,5117.302456
-6398635.319506,150,5122.294496
-9274277.218438,150,5136.294698
-7634594.738091,150,5140.828257
-10084633.557473,150,5149.821938
-8652324.57325,150,5155.396914
-10264951.513501,150,5160.051421
-7557766.366452,150,5166.665658
-6510738.472421,150,5171.639279
-13942542.722936,150,5179.776249
-9681728.269434,150,5185.162682
-5000691.230119,150,5197.685769
-9779083.810783,150,5209.531709
-9305629.263574,150,5215.762449
-5318779.270455,150,5223.817726
-8689296.388767,150,5229.062963
-9010384.47199,150,5233.997207
-7962785.648731,150,5246.653657
-5385623.91393,150,5251.810574
-7846591.124431,150,5259.331881
-10118351.796424,150,5264.736178
-8070452.330471,150,5269.14389
-10627062.234283,150,5276.21139
-10736625.861049,150,5281.937035
-10792558.944016,150,5287.3468
-7530927.068996,150,5301.442095
-10426191.698881,150,5307.439254
-5484139.184414,150,5323.085811
-11100531.893412,150,5329.091524
-7435410.652133,150,5334.686691
-7352549.52837,150,5339.487693
-10655746.112405,150,5349.672965
-8806659.624273,150,5370.221541
-7564999.281422,150,5375.155793
-6286743.294802,150,5382.040922
-11156457.976629,150,5399.638989
-7216846.439369,150,5407.223721
-8374031.186118,150,5423.309468
-6882061.781323,150,5431.514832
-5049067.045091,150,5438.098025
-3516871.570312,150,5446.749967
-8826945.601041,150,5452.574973
-5858356.75175,150,5468.780238
-8792312.82628,150,5475.846253
-9864967.625926,150,5481.666476
-8487927.129581,150,5489.688873
-8888678.973163,150,5504.165657
-8857572.872332,150,5511.664298
-3034411.369859,150,5520.38356
-10972867.016238,150,5534.370556
-5364339.865956,150,5547.928666
-6686853.09689,150,5552.72195
-6834695.627534,150,5558.275387
-9918437.259681,150,5578.158946
-10724781.839444,150,5591.773537
-6742637.625604,150,5608.139301
-9911349.792443,150,5615.231792
-7626322.307668,150,5622.373904
-6441507.045304,150,5628.082513
-8203626.840749,150,5633.637594
-11677957.49454,150,5649.857952
-7847250.921114,150,5664.525766
-3288222.896284,150,5673.792726
-10587886.514489,150,5687.074293
-13567498.522965,150,5702.244892
-8108594.202162,150,5723.980682
-9953691.813187,150,5744.517668
-5860986.352177,150,5752.902784
-14559166.762276,150,5773.710209
-10030051.353997,150,5779.721267
-7205369.547601,150,5791.382477
-5498658.112392,150,5799.735343
-6711027.262833,150,5817.227248
-7404821.784137,150,5823.65817
-9964023.311143,150,5835.46066
-7380123.998603,150,5840.59212
-5323506.007852,150,5852.548603
-10027785.425088,150,5860.745248
-14956161.635764,150,5875.49941
-7300624.958727,150,5880.818727
-6873751.822878,150,5887.965406
-10014901.685928,150,5892.738679
-9267482.858408,150,5901.832333
-12692355.109495,150,5911.270771
-13161257.511296,150,5927.782084
-9897906.716394,150,5935.29825
-6089280.126173,150,5941.687874
-6211487.320985,150,5948.433418
-8295173.839648,150,5956.757073
-10554667.975748,150,5964.896662
