#{"t_start": 1748183248.456543, "env_id": "None"}
r,l,t
-11832336.845639,150,6600.886998
-7639266.674789,150,6609.502117
-9006261.751368,150,6614.747807
-9527325.00988,150,6624.175812
-8433733.418108,150,6634.527034
-7611950.829331,150,6643.807469
-6742913.114538,150,6650.064599
-13686417.993884,150,6666.033629
-9764674.58533,150,6670.777266
-7278538.001614,150,6675.75098
-6736508.263627,150,6684.846823
-10472125.735393,150,6706.931863
-8625001.589837,150,6724.471559
-10104297.565159,150,6735.446009
-9379655.715204,150,6746.942098
-7884142.437856,150,6756.807356
-10228111.447311,150,6764.390684
-9964238.866164,150,6772.323233
-8665985.875797,150,6785.046969
-11225004.42392,150,6796.915151
-7388722.761853,150,6802.967857
-5872922.805738,150,6815.084662
-10046851.685923,150,6824.131731
-6713224.941321,150,6834.978539
-7126008.70171,150,6850.156866
-4426735.23959,150,6863.3006
-7881052.056915,150,6872.415351
-14559550.685422,150,6886.369008
-8336127.836139,150,6892.492687
-4269744.299398,150,6898.714574
-11397993.916177,150,6902.908401
-10779451.945999,150,6913.641031
-7201457.517397,150,6925.63945
-11812904.707561,150,6941.602667
-9696854.375329,150,6953.889694
-5899857.213574,150,6961.717979
-9980183.600842,150,6968.027431
-9586514.073022,150,6972.804893
-8256562.632688,150,6976.923868
-6334793.831482,150,6990.778117
-8232164.784122,150,7005.339736
-9577719.074559,150,7011.758031
-9617988.571444,150,7017.922765
-9357354.342863,150,7022.546097
-13346702.746365,150,7035.744759
-7659348.034264,150,7040.533891
-9256534.85406,150,7055.195537
-12171954.24912,150,7064.927041
-3754767.584422,150,7075.686633
-4694079.321588,150,7088.196233
-12452622.420005,150,7094.898543
-5305166.844809,150,7102.620076
-8991749.283857,150,7112.811646
-11705567.793386,150,7120.291217
-5094451.826416,150,7126.249375
-8219795.807418,150,7133.765344
-13310198.498952,150,7140.333143
-12546952.357178,150,7148.761313
-11766688.029766,150,7156.947267
-6912608.010693,150,7169.109565
-10954743.904436,150,7172.945828
-7498306.802188,150,7180.472601
-13315189.641001,150,7185.99696
-10632673.038284,150,7193.284667
-12163643.193592,150,7205.51709
-3655238.553285,150,7213.464817
-3270856.247999,150,7220.175242
-9639143.374833,150,7231.325077
-9919436.137389,150,7238.497925
-12698169.063619,150,7243.000554
-7113721.316398,150,7249.057701
-9717665.377032,150,7253.697149
-6591371.985906,150,7262.658743
-13491745.907461,150,7276.337972
-7152156.390604,150,7290.898142
-15012727.238304,150,7304.244537
-4542537.020925,150,7311.343808
-8454745.076361,150,7324.091265
-3303376.175172,150,7330.472677
-9663828.549393,150,7344.666628
-9741190.529513,150,7350.58709
-9151498.04058,150,7355.455211
-12029199.440999,150,7364.58282
-11677107.709185,150,7371.559388
-11501774.966792,150,7380.75092
-10774841.513711,150,7395.897845
-8138577.932337,150,7401.071515
-10494985.881167,150,7405.936264
-11810548.188918,150,7410.517051
-8523633.961203,150,7420.712528
-12839830.808488,150,7432.965098
-8013518.383439,150,7444.027538
-11406306.578762,150,7448.384904
-10669057.554957,150,7455.810532
-10497860.494914,150,7462.818696
-8803040.678987,150,7482.493186
-9474093.212859,150,7487.832214
-10468492.387715,150,7496.700996
-10576738.457273,150,7501.936234
-11799950.669719,150,7506.513581
-10167812.021459,150,7518.701788
-9439388.868086,150,7525.550367
-4007075.976559,150,7532.591593
-9881873.391355,150,7547.760959
-9812347.227531,150,7553.136845
-10319229.813373,150,7566.590811
-10135936.033623,150,7572.525447
-7696742.340307,150,7578.875747
-9203272.364771,150,7594.404539
-12162163.699996,150,7606.837669
-6121915.034236,150,7611.660914
-6212783.347805,150,7627.372295
-8903151.734252,150,7636.335
-6292224.256549,150,7641.224513
-9544702.13588,150,7646.213006
-9472667.566877,150,7660.490557
-7294740.777628,150,7666.831524
-8070607.432417,150,7687.748227
-11496504.751724,150,7701.586766
-10761529.396669,150,7714.75426
-8071119.410593,150,7724.775046
-9270815.024855,150,7729.383759
-13071589.601199,150,7738.085087
-8411957.564057,150,7751.151348
-13813043.557809,150,7759.058007
-16077393.018645,150,7777.737258
-6767947.92101,150,7782.47305
-6985251.542465,150,7788.348791
-8774235.501626,150,7792.698648
-14722595.136678,150,7800.685918
-9405754.525252,150,7805.04334
-11389626.478057,150,7809.433473
-4800706.561741,150,7818.499146
-3147641.02013,150,7825.588595
-12157166.921764,150,7832.874913
-12468509.790212,150,7839.430423
-10494583.169302,150,7853.628839
-12702015.378531,150,7860.008657
-13566402.630268,150,7873.285633
-6965215.489424,150,7897.295215
-9233915.283579,150,7902.962503
-8237043.168282,150,7913.057853
-8828827.841926,150,7918.871927
-6956729.754014,150,7924.885324
-10538314.076561,150,7928.992488
-12512551.778715,150,7946.964574
-11630687.257841,150,7963.076807
-12602426.621397,150,7968.103675
-10220560.693744,150,8234.271032
-11947895.374912,150,8241.34622
-9727574.377863,150,8248.771837
-6360231.297748,150,8255.797471
-7441023.830172,150,8262.47834
-12518292.602449,150,8279.339612
-13334095.214695,150,8284.159306
-11369718.912339,150,8288.679946
-12955562.39686,150,8296.443871
-6030283.184239,150,8303.149262
-7399323.994505,150,8309.115083
-10946035.121756,150,8327.669947
-10570819.051659,150,8343.197353
-11671942.647917,150,8352.543378
-7785112.271109,150,8358.622629
-6243655.219123,150,8368.694007
-9142735.030886,150,8379.997474
-5813532.589146,150,8384.638858
-10017402.325797,150,8400.700553
-8559474.11741,150,8418.980353
-10378120.215191,150,8430.000035
-5071148.063045,150,8441.452085
-6869236.035812,150,8446.457169
-10999664.455614,150,8460.329711
-10717689.345709,150,8476.498477
-8088798.006065,150,8485.23146
-10567117.545492,150,8496.551305
-11326643.445306,150,8501.381509
-7735889.026848,150,8506.950875
-8986381.556811,150,8515.491612
-8943301.045146,150,8521.076544
-11573479.520313,150,8529.59145
-8979991.578903,150,8535.739563
-11053629.198433,150,8541.223473
-11689369.106378,150,8549.248895
-3303013.217674,150,8556.783568
-12040449.005983,150,8570.556141
-4248934.996175,150,8587.432242
-7808570.287532,150,8596.892637
-12307703.733196,150,8608.677643
-8218986.6703,150,8616.239569
-13640773.917308,150,8623.612697
-10000806.296876,150,8630.50349
-9823305.628564,150,8644.597549
-9653946.15789,150,8651.426573
-14449959.781088,150,8657.969866
-8794553.508928,150,8667.204072
-8703926.860996,150,8673.437993
-10327737.273031,150,8678.11139
-9554708.841911,150,8686.339678
-10018792.456775,150,8695.065974
-8509703.050353,150,8702.859235
-13256862.38438,150,8707.221949
-7512735.510329,150,8713.941218
-9437417.841399,150,8730.343026
-6587856.651916,150,8736.445254
-14460807.222314,150,8742.542413
-8581110.271577,150,8753.583292
-9289280.700838,150,8761.027594
-10681198.467432,150,8766.662759
-10152710.653679,150,8772.793287
-10687047.959218,150,8779.105855
-9666051.558806,150,8783.555659
-11856346.73924,150,8790.303825
-11325038.051279,150,8795.806042
-9397424.043464,150,8803.408358
-11419245.983104,150,8809.702408
-5202277.028443,150,8815.951538
-6618398.306101,150,8822.244735
-4793239.441525,150,8833.394125
-7765252.198995,150,8846.322196
-10656361.597791,150,8851.066548
-9261810.989101,150,8858.045126
-2604526.161998,150,8868.610273
-14135693.317776,150,8883.339203
-12587015.502267,150,8890.404289
-11700470.745436,150,8895.969223
-6357976.167802,150,8905.360689
-7299039.628148,150,8919.475325
-11889595.729783,150,8925.822243
